application_id,resume_id,job_record_id,job_title,company,source_id,matched_skills,missing_skills,skill_match_rate,dimension_match_rate,experience_match_score,education_match_score,relative_ability_score,success_probability,outcome_label,scoring_basis,scored_at
synthetic:resume-java-001:tencent_careers:2074034574983348224,resume-java-001,tencent_careers:2074034574983348224,腾讯视频-AI动漫制片人,Tencent,tencent_careers,Design,LLM|Marketing|Prompt Engineering,0.25,0.3333,1.0,0.35,46.42,0.3538,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:tencent_careers:2059832165742592000,resume-ai-001,tencent_careers:2059832165742592000,混元大模型数据策略产品经理-AI Agent / Coding方向（深圳/北京）,Tencent,tencent_careers,Python|LLM,Product|Design,0.5,0.5,0.0,0.35,41.0,0.2923,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:tencent_careers:2059832165742592000,resume-java-001,tencent_careers:2059832165742592000,混元大模型数据策略产品经理-AI Agent / Coding方向（深圳/北京）,Tencent,tencent_careers,Design,Python|LLM|Product,0.25,0.5,1.0,0.35,49.75,0.3944,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:tencent_careers:2059571547768795136,resume-ai-001,tencent_careers:2059571547768795136,《王者荣耀》资深3D特效设计师,Tencent,tencent_careers,,Design,0.0,0.0,0.0,1.0,15.0,0.0966,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:tencent_careers:2059571547768795136,resume-java-001,tencent_careers:2059571547768795136,《王者荣耀》资深3D特效设计师,Tencent,tencent_careers,Design,,1.0,1.0,0.6,1.0,92.0,0.8542,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:tencent_careers:2041808352102739968,resume-ai-001,tencent_careers:2041808352102739968,《洛克王国：世界》-角色原画设计师-美宣方向,Tencent,tencent_careers,,Product|Design,0.0,0.0,0.0,1.0,15.0,0.0966,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:tencent_careers:2041808352102739968,resume-java-001,tencent_careers:2041808352102739968,《洛克王国：世界》-角色原画设计师-美宣方向,Tencent,tencent_careers,Design,Product,0.5,0.5,1.0,1.0,67.5,0.621,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:tencent_careers:1917415886722015232,resume-ai-001,tencent_careers:1917415886722015232,UE微恐轻动作项目-主关卡,Tencent,tencent_careers,,Testing|Design|Product,0.0,0.0,0.0,1.0,15.0,0.0966,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:tencent_careers:1917415886722015232,resume-java-001,tencent_careers:1917415886722015232,UE微恐轻动作项目-主关卡,Tencent,tencent_careers,Design,Testing|Product,0.3333,0.3333,1.0,1.0,56.67,0.4827,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:tencent_careers:1984171555621593088,resume-ai-001,tencent_careers:1984171555621593088,腾讯战略发展部-高级商业分析经理-广告产品方向,Tencent,tencent_careers,LLM,Product|Marketing,0.3333,0.5,0.0,1.0,40.0,0.2817,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:tencent_careers:1984171555621593088,resume-java-001,tencent_careers:1984171555621593088,腾讯战略发展部-高级商业分析经理-广告产品方向,Tencent,tencent_careers,,LLM|Product|Marketing,0.0,0.0,0.6,1.0,27.0,0.1663,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:tencent_careers:1968873462378418176,resume-ai-001,tencent_careers:1968873462378418176,在研UE项目-游戏客户端开发工程师-新星引力计划,Tencent,tencent_careers,,C++|Design,0.0,0.5,0.0,0.35,18.5,0.1136,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:tencent_careers:1968873462378418176,resume-java-001,tencent_careers:1968873462378418176,在研UE项目-游戏客户端开发工程师-新星引力计划,Tencent,tencent_careers,Design,C++,0.5,1.0,1.0,0.35,71.0,0.6628,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:tencent_careers:2067104290106945536,resume-ai-001,tencent_careers:2067104290106945536,光子 AI-大语言模型Coding算法专家,Tencent,tencent_careers,LLM,Microservices|Deep Learning|Design,0.25,0.3333,0.0,0.35,26.42,0.1621,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:tencent_careers:2067104290106945536,resume-java-001,tencent_careers:2067104290106945536,光子 AI-大语言模型Coding算法专家,Tencent,tencent_careers,Microservices|Design,Deep Learning|LLM,0.5,0.6667,0.6,0.35,56.33,0.4783,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:tencent_careers:2029496883826819072,resume-ai-001,tencent_careers:2029496883826819072,微信视频号-高级数据分析师,Tencent,tencent_careers,Python,Big Data|Machine Learning|Product|Marketing,0.2,0.5,0.0,0.35,27.5,0.1699,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:tencent_careers:2029496883826819072,resume-java-001,tencent_careers:2029496883826819072,微信视频号-高级数据分析师,Tencent,tencent_careers,,Python|Big Data|Machine Learning|Product|Marketing,0.0,0.5,1.0,0.35,38.5,0.2662,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:tencent_careers:2037000036419796992,resume-ai-001,tencent_careers:2037000036419796992,数据中心电气产品研发工程师,Tencent,tencent_careers,,Testing|Product|Marketing,0.0,0.0,0.0,0.35,8.5,0.0708,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:tencent_careers:2037000036419796992,resume-java-001,tencent_careers:2037000036419796992,数据中心电气产品研发工程师,Tencent,tencent_careers,,Testing|Product|Marketing,0.0,0.0,0.6,0.35,20.5,0.1246,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:tencent_careers:1984202621099073536,resume-ai-001,tencent_careers:1984202621099073536,UE微恐轻动作项目-主战斗,Tencent,tencent_careers,,Testing|Product|Design,0.0,0.0,0.0,1.0,15.0,0.0966,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:tencent_careers:1984202621099073536,resume-java-001,tencent_careers:1984202621099073536,UE微恐轻动作项目-主战斗,Tencent,tencent_careers,Design,Testing|Product,0.3333,0.3333,1.0,1.0,56.67,0.4827,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:tencent_careers:2068974412136366080,resume-ai-001,tencent_careers:2068974412136366080,《王者荣耀》-IP业务-角色设计专业指导,Tencent,tencent_careers,,Product|Design,0.0,0.0,0.0,1.0,15.0,0.0966,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:tencent_careers:2068974412136366080,resume-java-001,tencent_careers:2068974412136366080,《王者荣耀》-IP业务-角色设计专业指导,Tencent,tencent_careers,Design,Product,0.5,0.5,1.0,1.0,67.5,0.621,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:tencent_careers:1983836062820225024,resume-ai-001,tencent_careers:1983836062820225024,腾讯战略发展部-商业分析经理-广告产品方向,Tencent,tencent_careers,Python|LLM,SQL|Product|Marketing|Excel,0.3333,0.4,0.0,0.35,31.5,0.2013,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:tencent_careers:1983836062820225024,resume-java-001,tencent_careers:1983836062820225024,腾讯战略发展部-商业分析经理-广告产品方向,Tencent,tencent_careers,SQL,Python|LLM|Product|Marketing|Excel,0.1667,0.4,1.0,0.35,44.0,0.3256,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:tencent_careers:2041708776121331712,resume-ai-001,tencent_careers:2041708776121331712,《洛克王国：世界》海外区域发行经理（欧美/日韩）,Tencent,tencent_careers,,Product|Marketing,0.0,0.0,0.0,0.35,8.5,0.0708,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:tencent_careers:2041708776121331712,resume-java-001,tencent_careers:2041708776121331712,《洛克王国：世界》海外区域发行经理（欧美/日韩）,Tencent,tencent_careers,,Product|Marketing,0.0,0.0,1.0,0.35,28.5,0.1774,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:tencent_careers:2028676570826309632,resume-ai-001,tencent_careers:2028676570826309632,腾讯视频-AI动漫制片人,Tencent,tencent_careers,LLM,Marketing|Design|Prompt Engineering,0.25,0.3333,0.0,0.35,25.42,0.1552,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:tencent_careers:2028676570826309632,resume-java-001,tencent_careers:2028676570826309632,腾讯视频-AI动漫制片人,Tencent,tencent_careers,Design,LLM|Marketing|Prompt Engineering,0.25,0.3333,1.0,0.35,45.42,0.342,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:tencent_careers:2041515867862368256,resume-ai-001,tencent_careers:2041515867862368256,腾讯营销-资深行业策略产品-线索方向,Tencent,tencent_careers,,Product|Marketing,0.0,0.0,0.55,0.35,19.5,0.119,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:tencent_careers:2041515867862368256,resume-java-001,tencent_careers:2041515867862368256,腾讯营销-资深行业策略产品-线索方向,Tencent,tencent_careers,,Product|Marketing,0.0,0.0,0.75,0.35,23.5,0.1426,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:tencent_careers:2074339146180243456,resume-ai-001,tencent_careers:2074339146180243456,王者电影商务制片商务制片-新星引力计划,Tencent,tencent_careers,,,0.45,0.45,0.55,0.35,48.25,0.3759,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:tencent_careers:2074339146180243456,resume-java-001,tencent_careers:2074339146180243456,王者电影商务制片商务制片-新星引力计划,Tencent,tencent_careers,,,0.45,0.45,0.75,0.35,52.25,0.4258,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:tencent_careers:1936112113181392896,resume-ai-001,tencent_careers:1936112113181392896,微信视频号-开发工程师-推荐大模型方向,Tencent,tencent_careers,Python|LLM,C++|Linux|Design,0.4,0.5,0.0,0.35,36.5,0.2464,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:tencent_careers:1936112113181392896,resume-java-001,tencent_careers:1936112113181392896,微信视频号-开发工程师-推荐大模型方向,Tencent,tencent_careers,Design,Python|C++|Linux|LLM,0.2,0.5,1.0,0.35,47.5,0.3668,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:tencent_careers:2069242479236005888,resume-ai-001,tencent_careers:2069242479236005888,微信小游戏-游戏引擎开发工程师,Tencent,tencent_careers,,C++|Unity,0.0,0.5,0.0,1.0,25.0,0.1524,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:tencent_careers:2069242479236005888,resume-java-001,tencent_careers:2069242479236005888,微信小游戏-游戏引擎开发工程师,Tencent,tencent_careers,,C++|Unity,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:tencent_careers:1925087842879512576,resume-ai-001,tencent_careers:1925087842879512576,《逆战：未来》客户端开发（武器方向）,Tencent,tencent_careers,,C++|Design,0.0,0.5,0.0,0.35,18.5,0.1136,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:tencent_careers:1925087842879512576,resume-java-001,tencent_careers:1925087842879512576,《逆战：未来》客户端开发（武器方向）,Tencent,tencent_careers,Design,C++,0.5,1.0,1.0,0.35,71.0,0.6628,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:tencent_careers:2066176074605309952,resume-ai-001,tencent_careers:2066176074605309952,腾讯营销—生态战略合作经理,Tencent,tencent_careers,,,0.45,0.45,0.0,1.0,43.75,0.3228,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:tencent_careers:2066176074605309952,resume-java-001,tencent_careers:2066176074605309952,腾讯营销—生态战略合作经理,Tencent,tencent_careers,,,0.45,0.45,0.6,1.0,55.75,0.4708,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:tencent_careers:2072512279961841664,resume-ai-001,tencent_careers:2072512279961841664,资深unity客户端工程师,Tencent,tencent_careers,,Testing|Design|Unity,0.0,0.0,0.0,1.0,15.0,0.0966,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:tencent_careers:2072512279961841664,resume-java-001,tencent_careers:2072512279961841664,资深unity客户端工程师,Tencent,tencent_careers,Design,Testing|Unity,0.3333,0.6667,1.0,1.0,63.33,0.5689,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:tencent_careers:2046475996839968768,resume-ai-001,tencent_careers:2046475996839968768,魔方工作室-UE技术向渲染TA,Tencent,tencent_careers,Python,C++|Design,0.3333,0.5,0.0,1.0,40.0,0.2817,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:tencent_careers:2046475996839968768,resume-java-001,tencent_careers:2046475996839968768,魔方工作室-UE技术向渲染TA,Tencent,tencent_careers,Design,Python|C++,0.3333,1.0,1.0,1.0,70.0,0.6511,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:tencent_careers:2039960834234544128,resume-ai-001,tencent_careers:2039960834234544128,数据中心经理,Tencent,tencent_careers,,Security|Marketing|Design,0.0,0.0,0.0,0.35,8.5,0.0708,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:tencent_careers:2039960834234544128,resume-java-001,tencent_careers:2039960834234544128,数据中心经理,Tencent,tencent_careers,Design,Security|Marketing,0.3333,0.3333,0.6,0.35,42.17,0.3051,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:tencent_careers:2041120587325272064,resume-ai-001,tencent_careers:2041120587325272064,光子发行部-创意品牌经理,Tencent,tencent_careers,LLM,Product|Marketing|Design,0.25,0.3333,0.0,1.0,32.92,0.2134,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:tencent_careers:2041120587325272064,resume-java-001,tencent_careers:2041120587325272064,光子发行部-创意品牌经理,Tencent,tencent_careers,Design,LLM|Product|Marketing,0.25,0.3333,0.6,1.0,44.92,0.3362,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:tencent_careers:2006301643183902720,resume-ai-001,tencent_careers:2006301643183902720,《三角洲行动》-客户端开发工程师-新星引力计划,Tencent,tencent_careers,,C++|Design,0.0,0.5,0.0,1.0,25.0,0.1524,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:tencent_careers:2006301643183902720,resume-java-001,tencent_careers:2006301643183902720,《三角洲行动》-客户端开发工程师-新星引力计划,Tencent,tencent_careers,Design,C++,0.5,1.0,1.0,1.0,77.5,0.7338,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:tencent_careers:1889129158362054656,resume-ai-001,tencent_careers:1889129158362054656,MMORPG游戏产品运营负责人,Tencent,tencent_careers,,Product|Marketing|Design,0.0,0.0,0.0,1.0,15.0,0.0966,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:tencent_careers:1889129158362054656,resume-java-001,tencent_careers:1889129158362054656,MMORPG游戏产品运营负责人,Tencent,tencent_careers,Design,Product|Marketing,0.3333,0.5,0.6,1.0,52.0,0.4226,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
