period,role_id,role,skill,dimension,demand,source_count
2026-03,backend-engineer,后端工程师,Go,编程语言,1,1
2026-03,backend-engineer,后端工程师,Design,设计体验,1,1
2026-03,backend-engineer,后端工程师,Excel,办公分析,1,1
2026-03,security-engineer,安全工程师,Go,编程语言,1,1
2026-03,security-engineer,安全工程师,Security,安全合规,1,1
2026-03,security-engineer,安全工程师,Product,产品运营,1,1
2026-03,security-engineer,安全工程师,Marketing,产品运营,1,1
2026-03,data-engineer,数据工程师,Go,编程语言,1,1
2026-03,data-engineer,数据工程师,大数据,其他能力,1,1
2026-03,data-engineer,数据工程师,Big Data,数据工程,1,1
2026-03,data-engineer,数据工程师,Product,产品运营,1,1
2026-03,data-engineer,数据工程师,Marketing,产品运营,1,1
2026-03,data-engineer,数据工程师,Design,设计体验,1,1
2026-03,data-engineer,数据工程师,Excel,办公分析,1,1
2026-03,testing-engineer,测试工程师,Go,编程语言,3,1
2026-03,testing-engineer,测试工程师,测试,其他能力,3,1
2026-03,testing-engineer,测试工程师,Testing,质量保障,3,1
2026-03,testing-engineer,测试工程师,Product,产品运营,3,1
2026-03,testing-engineer,测试工程师,Marketing,产品运营,3,1
2026-03,testing-engineer,测试工程师,Design,设计体验,2,1
2026-03,testing-engineer,测试工程师,Python,编程语言,1,1
2026-03,testing-engineer,测试工程师,Excel,办公分析,1,1
2026-03,mobile-engineer,移动端工程师,DevOps,工程效能,1,1
2026-03,mobile-engineer,移动端工程师,RAG,人工智能,1,1
2026-03,mobile-engineer,移动端工程师,Design,设计体验,1,1
2026-03,mobile-engineer,移动端工程师,Excel,办公分析,1,1
2026-03,designer,设计师,Go,编程语言,3,1
2026-03,designer,设计师,Design,设计体验,3,1
2026-03,designer,设计师,Product,产品运营,2,1
2026-03,designer,设计师,Excel,办公分析,1,1
2026-03,operations-specialist,运营,Go,编程语言,14,2
2026-03,operations-specialist,运营,Marketing,产品运营,14,2
2026-03,operations-specialist,运营,Design,设计体验,9,2
2026-03,operations-specialist,运营,Excel,办公分析,7,2
2026-03,operations-specialist,运营,Product,产品运营,5,1
2026-03,operations-specialist,运营,Python,编程语言,1,1
2026-04,ai-algorithm-engineer,AI 算法工程师,Design,设计体验,56,2
2026-04,ai-algorithm-engineer,AI 算法工程师,LLM,人工智能,54,2
2026-04,ai-algorithm-engineer,AI 算法工程师,Go,编程语言,44,2
2026-04,ai-algorithm-engineer,AI 算法工程师,RAG,人工智能,40,2
2026-04,ai-algorithm-engineer,AI 算法工程师,Machine Learning,人工智能,27,2
2026-04,ai-algorithm-engineer,AI 算法工程师,Python,编程语言,27,2
2026-04,ai-algorithm-engineer,AI 算法工程师,Excel,办公分析,20,2
2026-04,ai-algorithm-engineer,AI 算法工程师,AIGC,其他能力,14,1
2026-04,ai-algorithm-engineer,AI 算法工程师,SQL,数据技术,10,2
2026-04,ai-algorithm-engineer,AI 算法工程师,Product,产品运营,9,2
2026-04,ai-algorithm-engineer,AI 算法工程师,机器学习,其他能力,9,1
2026-04,ai-algorithm-engineer,AI 算法工程师,Deep Learning,人工智能,8,2
2026-04,ai-algorithm-engineer,AI 算法工程师,C++,编程语言,7,2
2026-04,ai-algorithm-engineer,AI 算法工程师,Kubernetes,云原生,6,2
2026-04,ai-algorithm-engineer,AI 算法工程师,深度学习,其他能力,5,1
2026-04,ai-algorithm-engineer,AI 算法工程师,微服务,其他能力,5,1
2026-04,ai-algorithm-engineer,AI 算法工程师,Microservices,系统架构,5,1
2026-04,ai-algorithm-engineer,AI 算法工程师,Testing,质量保障,3,2
2026-04,ai-algorithm-engineer,AI 算法工程师,NLP,人工智能,3,2
2026-04,ai-algorithm-engineer,AI 算法工程师,Marketing,产品运营,3,2
2026-04,ai-algorithm-engineer,AI 算法工程师,DevOps,工程效能,3,1
2026-04,ai-algorithm-engineer,AI 算法工程师,测试,其他能力,2,1
2026-04,ai-algorithm-engineer,AI 算法工程师,Data Warehouse,数据工程,2,1
2026-04,ai-algorithm-engineer,AI 算法工程师,Redis,数据存储,1,1
2026-04,ai-algorithm-engineer,AI 算法工程师,物联网,其他能力,1,1
2026-04,ai-algorithm-engineer,AI 算法工程师,Big Data,数据工程,1,1
2026-04,role-account-executive-figma-weave,Account Executive - Figma Weave,Go,编程语言,2,1
2026-04,role-account-executive-figma-weave,Account Executive - Figma Weave,RAG,人工智能,2,1
2026-04,role-account-executive-figma-weave,Account Executive - Figma Weave,Design,设计体验,2,1
2026-04,role-account-executive-enterprise,"Account Executive, Enterprise",Go,编程语言,4,1
2026-04,role-account-executive-enterprise,"Account Executive, Enterprise",RAG,人工智能,4,1
2026-04,role-account-executive-enterprise,"Account Executive, Enterprise",Design,设计体验,4,1
2026-04,role-account-executive-mid-market,"Account Executive, Mid-Market",Go,编程语言,2,1
2026-04,role-account-executive-mid-market,"Account Executive, Mid-Market",RAG,人工智能,2,1
2026-04,role-account-executive-mid-market,"Account Executive, Mid-Market",Design,设计体验,2,1
2026-04,role-account-executive-smb,"Account Executive, SMB",Go,编程语言,3,1
2026-04,role-account-executive-smb,"Account Executive, SMB",RAG,人工智能,3,1
2026-04,role-account-executive-smb,"Account Executive, SMB",Design,设计体验,3,1
2026-04,role-account-executive-strategic,"Account Executive, Strategic",Go,编程语言,1,1
2026-04,role-account-executive-strategic,"Account Executive, Strategic",RAG,人工智能,1,1
2026-04,role-account-executive-strategic,"Account Executive, Strategic",Design,设计体验,1,1
2026-04,role-commercial-counsel-gtm,"Commercial Counsel, GTM",Go,编程语言,1,1
2026-04,role-commercial-counsel-gtm,"Commercial Counsel, GTM",RAG,人工智能,1,1
2026-04,role-commercial-counsel-gtm,"Commercial Counsel, GTM",Design,设计体验,1,1
2026-04,role-commercial-counsel-gtm,"Commercial Counsel, GTM",Excel,办公分析,1,1
2026-04,role-community-support-forecasting-and-demand-planning-analyst,Community Support Forecasting and Demand Planning Analyst,Python,编程语言,1,1
2026-04,role-community-support-forecasting-and-demand-planning-analyst,Community Support Forecasting and Demand Planning Analyst,Go,编程语言,1,1
2026-04,role-community-support-forecasting-and-demand-planning-analyst,Community Support Forecasting and Demand Planning Analyst,SQL,数据技术,1,1
2026-04,role-community-support-forecasting-and-demand-planning-analyst,Community Support Forecasting and Demand Planning Analyst,Machine Learning,人工智能,1,1
2026-04,role-community-support-forecasting-and-demand-planning-analyst,Community Support Forecasting and Demand Planning Analyst,RAG,人工智能,1,1
2026-04,role-community-support-forecasting-and-demand-planning-analyst,Community Support Forecasting and Demand Planning Analyst,Design,设计体验,1,1
2026-04,role-community-support-forecasting-and-demand-planning-analyst,Community Support Forecasting and Demand Planning Analyst,Excel,办公分析,1,1
2026-04,role-customer-enablement-manager,Customer Enablement Manager,Go,编程语言,2,1
2026-04,role-customer-enablement-manager,Customer Enablement Manager,RAG,人工智能,2,1
2026-04,role-customer-enablement-manager,Customer Enablement Manager,Design,设计体验,2,1
2026-04,role-customer-enablement-manager,Customer Enablement Manager,Excel,办公分析,2,1
2026-04,role-customer-enablement-manager-figma-weave,Customer Enablement Manager - Figma Weave,Go,编程语言,1,1
2026-04,role-customer-enablement-manager-figma-weave,Customer Enablement Manager - Figma Weave,RAG,人工智能,1,1
2026-04,role-customer-enablement-manager-figma-weave,Customer Enablement Manager - Figma Weave,Design,设计体验,1,1
2026-04,role-customer-enablement-manager-figma-weave,Customer Enablement Manager - Figma Weave,Excel,办公分析,1,1
2026-04,role-director-it,"Director, IT",Go,编程语言,1,1
2026-04,role-director-it,"Director, IT",RAG,人工智能,1,1
2026-04,role-director-it,"Director, IT",Design,设计体验,1,1
2026-04,role-director-infrastructure-energy-accounting,"Director, Infrastructure & Energy Accounting",Go,编程语言,1,1
2026-04,role-director-infrastructure-energy-accounting,"Director, Infrastructure & Energy Accounting",SQL,数据技术,1,1
2026-04,role-director-infrastructure-energy-accounting,"Director, Infrastructure & Energy Accounting",RAG,人工智能,1,1
2026-04,role-director-infrastructure-energy-accounting,"Director, Infrastructure & Energy Accounting",Design,设计体验,1,1
2026-04,role-director-technical-revenue-accounting,"Director, Technical Revenue Accounting",Go,编程语言,1,1
2026-04,role-director-technical-revenue-accounting,"Director, Technical Revenue Accounting",RAG,人工智能,1,1
2026-04,role-director-technical-revenue-accounting,"Director, Technical Revenue Accounting",Design,设计体验,1,1
2026-04,role-engineering-manager-gpu,"Engineering Manager, GPU",Go,编程语言,1,1
2026-04,role-engineering-manager-gpu,"Engineering Manager, GPU",Machine Learning,人工智能,1,1
2026-04,role-engineering-manager-gpu,"Engineering Manager, GPU",RAG,人工智能,1,1
2026-04,role-engineering-manager-gpu,"Engineering Manager, GPU",Design,设计体验,1,1
2026-04,role-engineering-manager-gpu,"Engineering Manager, GPU",Excel,办公分析,1,1
2026-04,role-engineering-manager-inference,"Engineering Manager, Inference",Go,编程语言,1,1
2026-04,role-engineering-manager-inference,"Engineering Manager, Inference",Machine Learning,人工智能,1,1
2026-04,role-engineering-manager-inference,"Engineering Manager, Inference",RAG,人工智能,1,1
2026-04,role-engineering-manager-inference,"Engineering Manager, Inference",Design,设计体验,1,1
2026-04,role-engineering-manager-inference,"Engineering Manager, Inference",Excel,办公分析,1,1
2026-04,role-enterprise-account-executive-retail,"Enterprise Account Executive, Retail",Go,编程语言,1,1
2026-04,role-enterprise-account-executive-retail,"Enterprise Account Executive, Retail",RAG,人工智能,1,1
2026-04,role-enterprise-account-executive-retail,"Enterprise Account Executive, Retail",Design,设计体验,1,1
2026-04,role-enterprise-account-executive-retail,"Enterprise Account Executive, Retail",Excel,办公分析,1,1
2026-04,role-enterprise-account-executive-transportation-utilities,"Enterprise Account Executive, Transportation & Utilities",Go,编程语言,1,1
2026-04,role-enterprise-account-executive-transportation-utilities,"Enterprise Account Executive, Transportation & Utilities",RAG,人工智能,1,1
2026-04,role-enterprise-account-executive-transportation-utilities,"Enterprise Account Executive, Transportation & Utilities",Design,设计体验,1,1
2026-04,role-enterprise-account-executive-transportation-utilities,"Enterprise Account Executive, Transportation & Utilities",Excel,办公分析,1,1
2026-04,role-enterprise-support-specialist-japanese-speaking,"Enterprise Support Specialist, Japanese Speaking",Go,编程语言,1,1
2026-04,role-enterprise-support-specialist-japanese-speaking,"Enterprise Support Specialist, Japanese Speaking",Machine Learning,人工智能,1,1
2026-04,role-enterprise-support-specialist-japanese-speaking,"Enterprise Support Specialist, Japanese Speaking",RAG,人工智能,1,1
2026-04,role-enterprise-support-specialist-japanese-speaking,"Enterprise Support Specialist, Japanese Speaking",Design,设计体验,1,1
2026-04,role-executive-assistant-people,"Executive Assistant, People",Go,编程语言,1,1
2026-04,role-executive-assistant-people,"Executive Assistant, People",RAG,人工智能,1,1
2026-04,role-executive-assistant-people,"Executive Assistant, People",Design,设计体验,1,1
2026-04,role-field-services-engineer,Field Services Engineer,Go,编程语言,1,1
2026-04,role-field-services-engineer,Field Services Engineer,RAG,人工智能,1,1
2026-04,role-field-services-engineer,Field Services Engineer,Design,设计体验,1,1
2026-04,role-global-indirect-sales-tax-vat,"Global Indirect, Sales Tax & VAT",Go,编程语言,1,1
2026-04,role-global-indirect-sales-tax-vat,"Global Indirect, Sales Tax & VAT",SQL,数据技术,1,1
2026-04,role-global-indirect-sales-tax-vat,"Global Indirect, Sales Tax & VAT",RAG,人工智能,1,1
2026-04,role-global-indirect-sales-tax-vat,"Global Indirect, Sales Tax & VAT",Design,设计体验,1,1
2026-04,role-global-indirect-sales-tax-vat,"Global Indirect, Sales Tax & VAT",Excel,办公分析,1,1
2026-04,role-hunyuan-multimodal-reinforcement-learning-research-intern-107383,Hunyuan Multimodal Reinforcement Learning Research Intern 107383,Go,编程语言,1,1
2026-04,role-j3-ue5微恐射击-游戏引擎开发工程师,J3-UE5微恐射击-游戏引擎开发工程师,C++,编程语言,1,1
2026-04,java-backend-engineer,Java 后端工程师,Design,设计体验,27,2
2026-04,java-backend-engineer,Java 后端工程师,Go,编程语言,20,2
2026-04,java-backend-engineer,Java 后端工程师,Java,编程语言,17,2
2026-04,java-backend-engineer,Java 后端工程师,RAG,人工智能,17,2
2026-04,java-backend-engineer,Java 后端工程师,JavaScript,编程语言,15,2
2026-04,java-backend-engineer,Java 后端工程师,Python,编程语言,14,2
2026-04,java-backend-engineer,Java 后端工程师,C++,编程语言,13,2
2026-04,java-backend-engineer,Java 后端工程师,LLM,人工智能,9,2
2026-04,java-backend-engineer,Java 后端工程师,SQL,数据技术,8,2
2026-04,java-backend-engineer,Java 后端工程师,Excel,办公分析,8,2
2026-04,java-backend-engineer,Java 后端工程师,React,前端开发,7,1
2026-04,java-backend-engineer,Java 后端工程师,Linux,基础设施,5,2
2026-04,java-backend-engineer,Java 后端工程师,Machine Learning,人工智能,5,2
2026-04,java-backend-engineer,Java 后端工程师,Kubernetes,云原生,5,2
2026-04,java-backend-engineer,Java 后端工程师,Marketing,产品运营,5,2
2026-04,java-backend-engineer,Java 后端工程师,Product,产品运营,5,2
2026-04,java-backend-engineer,Java 后端工程师,Docker,云原生,4,2
2026-04,java-backend-engineer,Java 后端工程师,DevOps,工程效能,3,1
2026-04,java-backend-engineer,Java 后端工程师,安全,其他能力,2,1
2026-04,java-backend-engineer,Java 后端工程师,Security,安全合规,2,1
2026-04,java-backend-engineer,Java 后端工程师,Redis,数据存储,2,1
2026-04,java-backend-engineer,Java 后端工程师,物联网,其他能力,2,1
2026-04,java-backend-engineer,Java 后端工程师,Kafka,中间件,2,2
2026-04,java-backend-engineer,Java 后端工程师,Deep Learning,人工智能,2,1
2026-04,java-backend-engineer,Java 后端工程师,机器学习,其他能力,1,1
2026-04,java-backend-engineer,Java 后端工程师,微服务,其他能力,1,1
2026-04,java-backend-engineer,Java 后端工程师,Microservices,系统架构,1,1
2026-04,java-backend-engineer,Java 后端工程师,大数据,其他能力,1,1
2026-04,java-backend-engineer,Java 后端工程师,Big Data,数据工程,1,1
2026-04,java-backend-engineer,Java 后端工程师,Testing,质量保障,1,1
2026-04,role-ml-research-engineer-safeguards,"ML/Research Engineer, Safeguards",Python,编程语言,1,1
2026-04,role-ml-research-engineer-safeguards,"ML/Research Engineer, Safeguards",Go,编程语言,1,1
2026-04,role-ml-research-engineer-safeguards,"ML/Research Engineer, Safeguards",Machine Learning,人工智能,1,1
2026-04,role-ml-research-engineer-safeguards,"ML/Research Engineer, Safeguards",RAG,人工智能,1,1
2026-04,role-ml-research-engineer-safeguards,"ML/Research Engineer, Safeguards",Design,设计体验,1,1
2026-04,role-manager-global-capacity-and-operational-planning,Manager Global Capacity and Operational Planning,Python,编程语言,1,1
2026-04,role-manager-global-capacity-and-operational-planning,Manager Global Capacity and Operational Planning,Go,编程语言,1,1
2026-04,role-manager-global-capacity-and-operational-planning,Manager Global Capacity and Operational Planning,SQL,数据技术,1,1
2026-04,role-manager-global-capacity-and-operational-planning,Manager Global Capacity and Operational Planning,Machine Learning,人工智能,1,1
2026-04,role-manager-global-capacity-and-operational-planning,Manager Global Capacity and Operational Planning,RAG,人工智能,1,1
